"deviceType","duration_sec"
"TILE","25465"
"TILE","24511"
"TILE","23592"
"TILE","21607"
"TILE","20656"
"TILE","19692"
"TILE","17656"
"TILE","14828"
"TILE","12626"
"TILE","10467"
"TILE","9406"
"TILE","7269"
"TILE","3194"
"TILE","2272"
"TILE","1317"
"TILE","363"
"Tile","3688"
"Tile","3073"
"Tile","2008"
"Tile","1628"
"Tile","3655"
"Tile","2749"
"Tile","2532"
"Tile","2310"
"Tile","2123"
"Tile","1849"
"Tile","1550"
"Tile","1345"
"Tile","1143"
"Tile","828"
"Tile","530"
"Tile","319"
"TILE","172288"
"TILE","91318"
"TILE","90368"
"TILE","18024"
"AIRPODS","21749"
"AIRPODS","20788"
"AIRPODS","19870"
"AIRPODS","18932"
"AIRPODS","17053"
"AIRPODS","13262"
"AIRPODS","12328"
"AIRPODS","24243"
"AIRPODS","20188"
"AIRPODS","18116"
"AIRPODS","17061"
"AIRPODS","16012"
"APPLE","26393"
"APPLE","25334"
"APPLE","24288"
"APPLE","23249"
"APPLE","17731"
"APPLE","14513"
"FIND_MY",
"GALAXY_SMART_TAG","18018"
"AIRTAG","63885"
"AIRTAG","62907"
"AIRTAG","28804"
"AIRTAG","27856"
"AIRTAG","19758"
"AIRTAG","26791"
"AIRTAG","25601"
"AIRTAG","18042"
"AIRTAG","15735"
"AIRTAG","14749"
"AIRTAG","26821"
"AIRTAG","25785"
"AIRTAG","18049"
"TILE","27884"
"TILE","19119"
"TILE","18020"
"TILE","17044"
"APPLE","27883"
"APPLE","26868"
"APPLE","20336"
"APPLE","19124"
"APPLE","18023"
"APPLE","17046"
"APPLE","14724"
"APPLE","12591"
"APPLE","3696"
"APPLE","1643"
"TILE","30848"
"TILE","29628"
"TILE","28540"
"TILE","27546"
"FIND_MY","30848"
"FIND_MY","29629"
"FIND_MY","27547"
"TILE",
"TILE","28819"
"TILE","431140"
"TILE","430180"
"TILE","12.0"
"TILE","44303"
"TILE","29862"
"TILE","28818"
"AIRTAG","32892"
"AIRTAG","31864"
"AIRTAG","28835"
"AIRTAG","24630"
"AIRTAG","23642"
"AIRTAG","22699"
"AIRTAG","20769"
"AIRTAG","19723"
"AIRTAG","17821"
"AIRTAG","33930"
"AIRTAG","30811"
"AIRTAG","28910"
"AIRTAG","26740"
"AIRTAG","25665"
"AIRTAG","24669"
"AIRTAG","23745"
"AIRTAG","22753"
"AIRTAG","21805"
"AIRTAG","20756"
"AIRTAG","19824"
"AIRTAG","18852"
"AIRTAG","32897"
"AIRTAG","31849"
"AIRTAG","30779"
"AIRTAG","29777"
"AIRTAG","28849"
"AIRTAG","27875"
"AIRTAG","26730"
"AIRTAG","24633"
"AIRTAG","23643"
"AIRTAG","22707"
"AIRTAG","21713"
"AIRTAG","20773"
"AIRTAG","19711"
"AIRTAG","18778"
"AIRTAG","17822"
"AIRTAG","15235"
"AIRTAG","36106"
"AIRTAG","35069"
"AIRTAG","33997"
"AIRTAG","32995"
"AIRTAG","28910"
"AIRTAG","27842"
"AIRTAG","26859"
"AIRTAG","25927"
"AIRTAG","24935"
"AIRTAG","23981"
"AIRTAG","22941"
"AIRTAG","22009"
"AIRTAG","21035"
"AIRTAG","32900"
"AIRTAG","31857"
"AIRTAG","30773"
"AIRTAG","29779"
"AIRTAG","28851"
"AIRTAG","26730"
"AIRTAG","25684"
"AIRTAG","24634"
"AIRTAG","23634"
"AIRTAG","22710"
"AIRTAG","21709"
"AIRTAG","20769"
"AIRTAG","19713"
"AIRTAG","18773"
"AIRTAG","16891"
"AIRTAG","32901"
"AIRTAG","31867"
"AIRTAG","30781"
"AIRTAG","29777"
"AIRTAG","28853"
"AIRTAG","27872"
"AIRTAG","26726"
"AIRTAG","24615"
"AIRTAG","23637"
"AIRTAG","22709"
"AIRTAG","21717"
"AIRTAG","20767"
"AIRTAG","19718"
"AIRTAG","18788"
"AIRTAG","17816"
"AIRTAG","32898"
"AIRTAG","31860"
"AIRTAG","30782"
"AIRTAG","29766"
"AIRTAG","28850"
"AIRTAG","27877"
"AIRTAG","26729"
"AIRTAG","25691"
"AIRTAG","24624"
"AIRTAG","23640"
"AIRTAG","22706"
"AIRTAG","21716"
"AIRTAG","20764"
"AIRTAG","19718"
"AIRTAG","18790"
"AIRTAG","17823"
"AIRTAG","16881"
"AIRTAG","32897"
"AIRTAG","31867"
"AIRTAG","30777"
"AIRTAG","28850"
"AIRTAG","26732"
"AIRTAG","25693"
"AIRTAG","23639"
"AIRTAG","22703"
"AIRTAG","21713"
"AIRTAG","18780"
"AIRTAG","17814"
"AIRTAG","11975"
"AIRTAG","32901"
"AIRTAG","31865"
"AIRTAG","30780"
"AIRTAG","29776"
"AIRTAG","28836"
"AIRTAG","26732"
"AIRTAG","23645"
"AIRTAG","21703"
"AIRTAG","19720"
"AIRTAG","18788"
"AIRTAG","17822"
"AIRTAG","16876"
"AIRTAG","15244"
"AIRTAG","33941"
"AIRTAG","32890"
"AIRTAG","31820"
"AIRTAG","30814"
"AIRTAG","28922"
"AIRTAG","27767"
"AIRTAG","26739"
"AIRTAG","25670"
"AIRTAG","24684"
"AIRTAG","23746"
"AIRTAG","22748"
"AIRTAG","21812"
"AIRTAG","20764"
"AIRTAG","19823"
"AIRTAG","18851"
"APPLE","37895"
"APPLE","33816"
"APPLE","31760"
"APPLE","30815"
"APPLE","29827"
"APPLE","28882"
"APPLE","27835"
"AIRTAG","35978"
"AIRTAG","34840"
"AIRTAG","29821"
"AIRTAG","28885"
"AIRTAG","27830"
"FIND_MY","32803"
"FIND_MY","31735"
"FIND_MY","30747"
"FIND_MY","28821"
"FIND_MY","32805"
"FIND_MY","31734"
"FIND_MY","30748"
"FIND_MY","29807"
"FIND_MY","28820"
"AIRTAG","34652"
"AIRTAG","33672"
"AIRTAG","31744"
"AIRTAG","28805"
"AIRTAG","27841"
"AIRTAG","47484"
"AIRTAG","39306"
"AIRTAG","36514"
"AIRTAG","34267"
"AIRTAG","32641"
"AIRTAG","31565"
"AIRTAG","25303"
"Samsung SmartTag","5281"
"Samsung SmartTag","5100"
"Samsung SmartTag","4910"
"Samsung SmartTag","4707"
"Samsung SmartTag","4520"
"Samsung SmartTag","4296"
"Samsung SmartTag","4091"
"Samsung SmartTag","3854"
"Samsung SmartTag","3655"
"Samsung SmartTag","3465"
"Samsung SmartTag","3253"
"Samsung SmartTag","3032"
"Samsung SmartTag","2766"
"Samsung SmartTag","2404"
"Samsung SmartTag","1961"
"Samsung SmartTag","1772"
"Samsung SmartTag","1752"
"Samsung SmartTag","1739"
"Samsung SmartTag","1533"
"Samsung SmartTag","1331"
"Samsung SmartTag","1138"
"Samsung SmartTag","1118"
"Samsung SmartTag","1090"
"Samsung SmartTag","895"
"Samsung SmartTag","865"
"Samsung SmartTag","846"
"Samsung SmartTag","664"
"Samsung SmartTag","644"
"Samsung SmartTag","638"
"Samsung SmartTag","426"
"Samsung SmartTag","187"
"Tile","606100"
"Tile","605850"
"Tile","605596"
"Tile","511"
"Tile","304"
"AIRTAG","41253"
"AIRTAG","40331"
"AIRTAG","39367"
"AIRTAG","38435"
"AIRTAG","37467"
"AIRTAG","36549"
"AIRTAG","28804"
"TILE","77144"
"TILE","8543"
"TILE","11.5"
"TILE","19048"
"TILE","18010"
"AIRTAG","6826"
"AIRTAG","4957"
"AIRTAG","4045"
"AIRTAG","1253"
"Tile","1903556"
"Tile","1902686"
"Tile","1900234"
"Tile","1899980"
"Tile","1899406"
"Tile","1899137"
"Tile","1898777"
"Tile","1898563"
"Tile","1898360"
"Tile","1898137"
"Tile","1897942"
"Tile","1897711"
"Tile","1897266"
"Tile","1896532"
"Tile","1896126"
"Tile","1895892"
"Tile","1895501"
"Tile","1894721"
"Tile","1894506"
"Tile","1894287"
"Tile","1893612"
"Tile","1892862"
"Tile","1892061"
"Tile","1891827"
"Tile","1891624"
"Tile","1891284"
"Tile","1890956"
"Tile","1890625"
"Tile","90727"
"Tile","90352"
"Tile","89700"
"Tile","89341"
"Tile","89150"
"Tile","88826"
"Tile","88377"
"Tile","87502"
"Tile","86748"
"Tile","85765"
"Tile","84827"
"Tile","84367"
"Tile","83449"
"Tile","83020"
"Tile","27640"
"Tile","1903556"
"Tile","1903360"
"Tile","1901350"
"Tile","1900214"
"Tile","1899406"
"Tile","1898600"
"Tile","1898318"
"Tile","1898135"
"Tile","1897922"
"Tile","1897690"
"Tile","1897489"
"Tile","1896678"
"Tile","1896050"
"Tile","1895737"
"Tile","1894764"
"Tile","1894568"
"Tile","1894337"
"Tile","1893865"
"Tile","1892967"
"Tile","1892155"
"Tile","1891858"
"Tile","1891558"
"Tile","1891317"
"Tile","1890707"
"Tile","1890317"
"Tile","90966"
"Tile","90431"
"Tile","89998"
"Tile","89716"
"Tile","89346"
"Tile","89079"
"Tile","88595"
"Tile","87736"
"Tile","86879"
"Tile","86651"
"Tile","85972"
"Tile","84971"
"Tile","84340"
"Tile","84013"
"Tile","83379"
"Tile","83196"
"Tile","27691"
"Tile","1728367"
"Tile","1728261"
"Tile","1727249"
"Tile","1123761"
"Tile","1123116"
"Tile","1122689"
"Tile","147966"
"Tile","147677"
"Tile","84227"
"Tile","396"
"AIRTAG","61206"
"AIRTAG","60278"
"AIRTAG","59246"
"AIRTAG","58026"
"AIRTAG","56873"
"AIRTAG","55881"
"AIRTAG","29816"
"AIRTAG","28820"
"AIRTAG","27865"
"GALAXY_SMART_TAG","21832"
"GALAXY_SMART_TAG","19874"
"GALAXY_SMART_TAG","18913"
"GALAXY_SMART_TAG","17042"
"GALAXY_SMART_TAG","16106"
"GALAXY_SMART_TAG","15181"
"GALAXY_SMART_TAG","14243"
"GALAXY_SMART_TAG","12359"
"GALAXY_SMART_TAG","11433"
"GALAXY_SMART_TAG","10477"
"GALAXY_SMART_TAG","9534"
"GALAXY_SMART_TAG","8563"
"GALAXY_SMART_TAG","7612"
"GALAXY_SMART_TAG","6665"
"GALAXY_SMART_TAG","4774"
"GALAXY_SMART_TAG","2882"
"TILE","19872"
"TILE","18949"
"TILE","18021"
"TILE","24158"
"TILE","20029"
"TILE","19063"
"TILE","18113"
"TILE","16040"
"AIRTAG","24158"
"AIRTAG","20045"
"AIRTAG","19073"
"AIRTAG","18121"
"AIRTAG","16036"
"AIRPODS","21162"
"AIRPODS","20209"
"AIRPODS","19185"
"AIRPODS","18129"
"TILE","30982"
"TILE","24150"
"TILE","23200"
"TILE","19127"
"TILE","18123"
"TILE","17081"
"TILE","16080"
"TILE","14823"
"TILE","13847"
"TILE","2652"
"AIRTAG","28936"
"AIRTAG","27952"
"AIRTAG","25999"
"AIRTAG","24957"
"AIRTAG","23983"
"AIRTAG","23043"
"AIRTAG","22097"
"AIRTAG","18964"
"AIRTAG","18022"
"AIRTAG","17010"
"AIRTAG","15972"
"AIRTAG","14976"
"AIRTAG","13715"
"AIRTAG","9112"
"AIRTAG","1544"
"AIRTAG","32518"
"AIRTAG","31590"
"AIRTAG","30658"
"AIRTAG","29744"
"AIRTAG","28816"
"AIRTAG","27880"
"AIRTAG","26948"
"AIRPODS",
"FIND_MY","25247"
"FIND_MY","24319"
"FIND_MY","23145"
"FIND_MY","21718"
"FIND_MY","19660"
"FIND_MY","18592"
"FIND_MY","16521"
"FIND_MY","111029"
"FIND_MY","101698"
"FIND_MY","21609"
"FIND_MY","19619"
"AIRPODS","3856"
"AIRPODS","673"
"AIRPODS","3697"
"AIRPODS","1607"
"AIRTAG","12790"
"AIRTAG","11746"
"AIRTAG","10814"
"AIRTAG","9776"
"AIRTAG","6619"
"AIRTAG","5679"
"AIRTAG","4701"
"AIRTAG","942"
"AIRTAG","18.4"
"AIRTAG","3836"
"AIRTAG","2916"
"AIRTAG","1932"
"AIRTAG","13.7"
"TILE","536290"
"TILE","451441"
"TILE","18018"
"AIRTAG","433"
"TILE","99003"
"TILE","97862"
"TILE","28846"
"TILE","27850"
"TILE","20064"
"TILE","28814"
"TILE","560862"
"TILE","542576"
"TILE","535480"
"TILE","101259"
"TILE","28938"
"AIRTAG",
"FIND_MY","26238"
"FIND_MY","21971"
"FIND_MY","19050"
"FIND_MY","17184"
"FIND_MY","14616"
"FIND_MY","13668"
"FIND_MY","6640"
"FIND_MY","5718"
"FIND_MY","1152"
"AIRTAG","3779"
"AIRTAG","1852"
"AIRTAG","888"
"Tile","2987"
"Tile","668"
"AIRTAG","47405"
"AIRTAG","46481"
"AIRTAG","45561"
"AIRTAG","44633"
"AIRTAG","43715"
"AIRTAG","42785"
"AIRTAG","41863"
"AIRTAG","40939"
"AIRTAG","40015"
"AIRTAG","39095"
"AIRTAG","37239"
"AIRTAG","36325"
"AIRTAG","35395"
"AIRTAG","34475"
"AIRTAG","33553"
"AIRTAG","32582"
"AIRTAG","31660"
"AIRTAG","30734"
"AIRTAG","29793"
"AIRTAG","28876"
"AIRTAG","26888"
"AIRTAG","25954"
"AIRTAG","25022"
"AIRTAG","24112"
"AIRTAG","23184"
"AIRTAG","22260"
"AIRTAG","21332"
"AIRTAG","20396"
"AIRTAG","18533"
"AIRTAG","17608"
"AIRTAG","16619"
"AIRTAG","15665"
"AIRTAG","11576"
"AIRTAG","10622"
"AIRTAG","9692"
"AIRTAG","8756"
"AIRTAG","7796"
"AIRTAG","6844"
"AIRTAG","5900"
"AIRTAG","1170"
"AIRTAG","229"
"TILE","57346"
"TILE","35346"
"TILE","18008"
"TILE","17044"
"TILE","15066"
"TILE","281615"
"TILE","281615"
"TILE","280360"
"TILE","279392"
"TILE","278452"
"TILE","255133"
"TILE","255133"
"TILE","253798"
"TILE","246835"
"TILE","243747"
"TILE","237254"
"TILE","229286"
"TILE","226818"
"TILE","222170"
"TILE","219297"
"TILE","216749"
"TILE","211046"
"TILE","210127"
"TILE","209208"
"TILE","208165"
"TILE","207148"
"TILE","206201"
"TILE","205244"
"TILE","204160"
"TILE","204160"
"TILE","202467"
"TILE","201519"
"TILE","192143"
"TILE","187251"
"TILE","184571"
"TILE","180391"
"TILE","180391"
"TILE","175682"
"TILE","174722"
"TILE","172702"
"TILE","170830"
"TILE","169886"
"TILE","168958"
"TILE","165229"
"TILE","163230"
"TILE","162302"
"TILE","161382"
"TILE","160442"
"TILE","158590"
"TILE","157277"
"TILE","154270"
"TILE","150969"
"TILE","143725"
"TILE","142277"
"TILE","138769"
"TILE","136261"
"TILE","129941"
"TILE","129017"
"TILE","127896"
"TILE","126932"
"TILE","126012"
"TILE","121188"
"TILE","120244"
"TILE","119323"
"TILE","117420"
"TILE","105199"
"TILE","69209"
"TILE","41871"
"TILE","36956"
"TILE","35068"
"TILE","33927"
"TILE","31736"
"TILE","30684"
"TILE","29740"
"TILE","28818"
"TILE","27814"
"TILE","26870"
"TILE","25906"
"TILE","15905"
"TILE","14941"
"TILE","11633"
"Tile","313193"
"Tile","312933"
"Tile","2374"
"Tile","246"
"TILE","28318"
"TILE","22812"
"TILE","21871"
"TILE","20962"
"TILE","19935"
"TILE","18943"
"TILE","18018"
"TILE","17096"
"TILE","15144"
"TILE","14113"
"TILE","13078"
"TILE","11106"
"TILE","9256"
"TILE","8318"
"TILE","7409"
"TILE","6479"
"TILE","5554"
"TILE","4636"
"TILE","3715"
"AIRTAG",
"Tile","1937"
"Tile","1008"
"Tile","464997"
"Tile","464812"
"Tile","464602"
"Tile","464365"
"Tile","464159"
"Tile","463856"
"Tile","463012"
"Tile","462297"
"Tile","462100"
"Tile","461788"
"Tile","461591"
"Tile","461353"
"Tile","461102"
"Tile","460447"
"Tile","460236"
"Tile","460016"
"Tile","459699"
"Tile","459489"
"Tile","459228"
"Tile","458949"
"Tile","458505"
"Tile","457715"
"Tile","457492"
"Tile","457091"
"Tile","456584"
"Tile","456388"
"Tile","456142"
"Tile","455889"
"Tile","455406"
"Tile","455197"
"Tile","410502"
"Tile","409990"
"Tile","409680"
"Tile","409419"
"Tile","409195"
"Tile","408914"
"Tile","406999"
"Tile","406420"
"Tile","406234"
"Tile","405777"
"Tile","390325"
"Tile","389250"
"Tile","389006"
"Tile","388701"
"Tile","388499"
"Tile","388483"
"Tile","388481"
"Tile","388220"
"Tile","361863"
"Tile","361548"
"Tile","360604"
"Tile","360187"
"Tile","359624"
"Tile","359113"
"Tile","358768"
"Tile","358153"
"Tile","357804"
"Tile","357565"
"Tile","357112"
"Tile","356868"
"Tile","356205"
"Tile","355960"
"Tile","355713"
"Tile","355363"
"Tile","354839"
"Tile","354639"
"Tile","354439"
"Tile","339870"
"Tile","339221"
"Tile","292295"
"Tile","292022"
"Tile","291827"
"Tile","291563"
"Tile","289056"
"Tile","288850"
"Tile","288526"
"Tile","287666"
"Tile","287474"
"Tile","287223"
"Tile","286875"
"Tile","286604"
"Tile","286402"
"Tile","286221"
"Tile","285289"
"Tile","285288"
"Tile","285075"
"Tile","280714"
"Tile","280491"
"Tile","238380"
"Tile","238156"
"Tile","237835"
"Tile","237551"
"Tile","237214"
"Tile","237032"
"Tile","237031"
"Tile","236779"
"Tile","236516"
"Tile","236282"
"Tile","236041"
"Tile","235845"
"Tile","235641"
"Tile","235426"
"Tile","235246"
"Tile","234989"
"Tile","234987"
"Tile","234807"
"Tile","234624"
"Tile","234319"
"Tile","234133"
"Tile","233952"
"Tile","233951"
"Tile","233947"
"Tile","233943"
"Tile","233748"
"Tile","233546"
"Tile","233361"
"Tile","233156"
"Tile","233143"
"Tile","233123"
"Tile","232939"
"Tile","232754"
"Tile","232127"
"Tile","231920"
"Tile","231527"
"Tile","231235"
"Tile","230542"
"Tile","230158"
"Tile","229743"
"Tile","229359"
"Tile","228653"
"Tile","228647"
"Tile","228465"
"Tile","228281"
"Tile","221387"
"Tile","221193"
"Tile","220900"
"Tile","220541"
"Tile","214636"
"Tile","214430"
"Tile","213899"
"Tile","213716"
"Tile","213321"
"Tile","213085"
"Tile","212860"
"Tile","212670"
"Tile","212476"
"Tile","212191"
"Tile","211912"
"Tile","211521"
"Tile","210974"
"Tile","210650"
"Tile","210327"
"Tile","210062"
"Tile","209870"
"Tile","209581"
"Tile","209182"
"Tile","208166"
"Tile","205103"
"Tile","151612"
"Tile","150089"
"Tile","119502"
"Tile","116724"
"Tile","1295"
"Tile","780"
"Apple AirTag","22830"
"Apple AirTag","22546"
"FIND_MY","24023"
"FIND_MY","22445"
"FIND_MY","21202"
"FIND_MY","19780"
"FIND_MY","18607"
"FIND_MY","17589"
"FIND_MY","16569"
"FIND_MY","15633"
"FIND_MY","14685"
"FIND_MY","13769"
"FIND_MY","12825"
"FIND_MY","10963"
"FIND_MY","9978"
"FIND_MY","8984"
"FIND_MY","8064"
"FIND_MY","7142"
"FIND_MY","6214"
"FIND_MY","5246"
"FIND_MY","4217"
"FIND_MY","3297"
"FIND_MY","2297"
"FIND_MY","1330"
"FIND_MY","268"
"TILE","169992"
"TILE","169068"
"TILE",
"AIRTAG","24737"
"AIRTAG","23130"
"AIRTAG","22148"
"AIRTAG","17995"
"AIRTAG","10751"
"AIRTAG","27184"
"AIRTAG","25328"
"AIRTAG","23005"
"AIRTAG","22040"
"AIRTAG","21110"
"AIRTAG","20038"
"AIRTAG","14554"
"AIRTAG","11110"
"AIRTAG","9369"
"AIRTAG","8414"
"AIRTAG","3887"
"AIRTAG","2127"
"AIRTAG","98.3"
"AIRTAG","19240"
"AIRTAG","7711"
"AIRTAG","5029"
"AIRTAG","71845"
"AIRTAG","70837"
"AIRTAG","69440"
"AIRTAG","65978"
"AIRTAG","64968"
"AIRTAG","55089"
"AIRTAG","50700"
"AIRTAG","44700"
"AIRTAG","43171"
"AIRTAG","40008"
"AIRTAG","38537"
"AIRTAG","35947"
"AIRTAG","33485"
"AIRTAG","32169"
"AIRTAG","25512"
"AIRTAG","21741"
"AIRTAG","18763"
"AIRTAG","17592"
"AIRTAG","16652"
"AIRTAG","15698"
"AIRTAG","14766"
"AIRTAG","13846"
"AIRTAG","11507"
"AIRTAG","10554"
"AIRTAG","9586"
"AIRTAG","8656"
"AIRTAG","7722"
"AIRTAG","6692"
"AIRTAG","5631"
"AIRTAG","2414"
"AIRTAG","1328"
"AIRTAG","8134"
"AIRTAG","6206"
"AIRTAG","5260"
"AIRTAG","3215"
"AIRTAG","2263"
"AIRTAG","327"
"AIRTAG","26035"
"AIRTAG","24040"
"AIRTAG","22351"
"AIRTAG","15752"
"AIRTAG","13518"
"AIRTAG","12572"
"AIRTAG","11521"
"AIRTAG","10547"
"AIRTAG","9609"
"AIRTAG","8685"
"AIRTAG","7738"
"AIRTAG","6800"
"AIRTAG","5844"
"AIRTAG","4866"
"AIRTAG","1669"
"AIRTAG","47276"
"AIRTAG","46195"
"AIRTAG","41232"
"AIRTAG","38165"
"AIRTAG","28410"
"AIRTAG","27500"
"AIRTAG","25616"
"AIRPODS","44439"
"AIRPODS","38281"
"AIRPODS","28913"
"AIRPODS","26814"
"AIRPODS","21720"
"AIRPODS","25867"
"AIRPODS","24844"
"AIRPODS","22671"
"AIRPODS","13352"
"AIRPODS","11291"
"AIRPODS","10271"
"AIRPODS","9087"
"AIRPODS","8044"
"AIRPODS","4892"
"AIRPODS","35906"
"AIRPODS","23969"
"AIRPODS","21704"
"AIRPODS","41312"
"AIRPODS","38469"
"AIRPODS","28819"
"AIRPODS","27783"
"AIRPODS","26833"
"AIRPODS","24914"
"AIRPODS","23965"
"AIRPODS","23029"
"AIRPODS","33473"
"AIRPODS","29750"
"AIRPODS","28817"
"TILE",
"TILE","28814"
"TILE","26958"
"TILE","20140"
"TILE","19168"
"TILE","18162"
"AIRTAG","35464"
"AIRTAG","32327"
"AIRTAG","31014"
"AIRTAG","30064"
"AIRTAG","27097"
"AIRTAG","22098"
"AIRTAG","18236"
"AIRTAG","9539"
"AIRTAG","7853"
"AIRTAG","6636"
"AIRTAG","35464"
"AIRTAG","95.8"
"AIRTAG","38971"
"AIRTAG","38003"
"AIRTAG","34291"
"AIRTAG","33349"
"AIRTAG","32425"
"AIRTAG","25714"
"AIRTAG","24788"
"AIRTAG","19878"
"AIRTAG","18020"
"AIRTAG","16174"
"AIRTAG","15242"
"AIRTAG","12372"
"TILE","723623"
"TILE","19064"
"TILE","18019"
"AIRTAG","58005"
"AIRTAG","57029"
"AIRTAG","55972"
"AIRTAG","18019"
"AIRTAG","17095"
"AIRTAG","16139"
"AIRTAG","15189"
"AIRTAG","14229"
"AIRTAG","13261"
"AIRTAG","8402"
"AIRTAG","7394"
"AIRTAG","6334"
"AIRTAG","5364"
"AIRTAG","4295"
"AIRTAG","3097"
"AIRTAG","1660"
"AIRTAG","549"
"AIRTAG","24459"
"AIRTAG","23392"
"AIRTAG","19221"
"AIRTAG","18116"
"AIRTAG","16412"
"AIRTAG","15394"
"AIRTAG","14295"
"AIRTAG","13271"
"AIRTAG","4207"
"AIRTAG","3269"
"AIRTAG","2327"
"AIRTAG","1341"
"AIRTAG","22169"
"AIRTAG","21137"
"AIRTAG","20089"
"AIRTAG","18986"
"AIRTAG","22115"
"AIRTAG","21074"
"AIRTAG","20054"
"AIRTAG","19094"
"AIRTAG","18000"
"AIRTAG","16972"
"AIRTAG","15887"
"AIRTAG","21967"
"AIRTAG","21027"
"AIRTAG","20007"
"AIRTAG","19037"
"AIRTAG","17998"
"AIRTAG","17050"
"AIRTAG","15998"
"AIRTAG","15038"
"AIRTAG","13956"
"AIRTAG","13036"
"AIRTAG","11161"
"AIRTAG","10079"
"AIRTAG","9145"
"AIRTAG","8209"
"AIRTAG","7223"
"AIRTAG","6247"
"AIRTAG","5245"
"AIRTAG","3244"
"AIRTAG","1318"
"AIRTAG","404"
"AIRTAG","56064"
"AIRTAG","24738"
"AIRTAG","20974"
"AIRTAG","20025"
"AIRTAG","19037"
"AIRTAG","18089"
"AIRTAG","17097"
"AIRTAG","16053"
"AIRTAG","15103"
"AIRTAG","14181"
"AIRTAG","13257"
"AIRTAG","21870"
"AIRTAG","20954"
"AIRTAG","19998"
"AIRTAG","18020"
"AIRTAG","13151"
"AIRTAG","12149"
"AIRTAG","11211"
"AIRTAG","10142"
"AIRTAG","9174"
"AIRTAG","8146"
"AIRTAG","7214"
"AIRTAG","6290"
"AIRTAG","5285"
"AIRTAG","4249"
"AIRTAG","3301"
"AIRTAG","2199"
"AIRTAG","1233"
"Tile","18285"
"Tile","18057"
"Tile","17885"
"Tile","17860"
"Tile","17854"
"Tile","17836"
"Tile","17792"
"Tile","17780"
"Tile","17762"
"Tile","17742"
"Tile","17718"
"Tile","17690"
"Tile","17646"
"Tile","17604"
"Tile","17586"
"Tile","17568"
"Tile","17546"
"Tile","17522"
"Tile","17460"
"Tile","17432"
"Tile","17402"
"Tile","17363"
"Tile","17307"
"Tile","17283"
"Tile","17261"
"Tile","17245"
"Tile","17131"
"Tile","17111"
"Tile","17073"
"Tile","17035"
"Tile","17023"
"Tile","16876"
"Tile","16840"
"Tile","16828"
"Tile","16808"
"Tile","16313"
"Tile","16311"
"Tile","16281"
"Tile","16209"
"Tile","16189"
"Tile","16181"
"Tile","16131"
"Tile","16107"
"Tile","16097"
"Tile","16089"
"Tile","16075"
"Tile","16073"
"Tile","15948"
"Tile","15868"
"Tile","15866"
"Tile","15664"
"Tile","15622"
"Tile","15590"
"Tile","15425"
"Tile","15399"
"Tile","15385"
"Tile","15349"
"Tile","15311"
"Tile","15277"
"Tile","15251"
"Tile","15207"
"Tile","15117"
"Tile","15072"
"Tile","15022"
"Tile","14918"
"Tile","14856"
"Tile","14850"
"Tile","14824"
"Tile","14644"
"Tile","14622"
"Tile","14521"
"Tile","14407"
"Tile","14401"
"Tile","14367"
"Tile","14349"
"Tile","14339"
"Tile","14337"
"Tile","14331"
"Tile","14283"
"Tile","14174"
"Tile","13832"
"Tile","13816"
"Tile","13796"
"Tile","12988"
"Tile","12968"
"Tile","12866"
"Tile","12796"
"Tile","12601"
"Tile","12399"
"Tile","12140"
"Tile","12076"
"Tile","12060"
"Tile","12036"
"Tile","12028"
"Tile","11978"
"Tile","11948"
"Tile","11884"
"Tile","11655"
"Tile","11645"
"Tile","11633"
"Tile","11579"
"Tile","11483"
"Tile","11357"
"Tile","11341"
"Tile","11316"
"Tile","11292"
"Tile","11254"
"Tile","11252"
